Date,Time,SO2,NO,NO2,NOX,CO,O3,PM25,PM10,Temperature,RH,Solar Rad,BP,Rain,Year,Month,Day,Week_Day
2017-04-01,1,86.79,25.19,23.86,49.06,,2.01,220.26,307.25,18.56,81.99,7.97,1013.65,0.02,2017,4,1,Saturday
2017-04-01,2,57.27,,14.52,10.33,,1.91,226.48,311.19,17.75,82.26,8.21,1013.55,,2017,4,1,Saturday
2017-04-01,3,39.08,,11.21,4.24,,2.08,127.46,177.06,17.25,80.32,8.27,1013.2,0.02,2017,4,1,Saturday
2017-04-01,4,31.57,,10.3,1.33,,2.18,103.65,143.09,16.74,79.98,8.17,1012.93,,2017,4,1,Saturday
2017-04-01,5,17.93,,7.68,0.1,,2.49,89.79,117.41,16.31,79.9,8.17,1012.92,0.02,2017,4,1,Saturday
2017-04-01,6,8.87,,8.28,0.1,,2.05,82.06,101.22,15.9,81.77,7.99,1013.36,,2017,4,1,Saturday
2017-04-01,7,19.09,,11.37,4.26,,1.55,84.43,110.01,15.59,84.26,11.81,1013.97,,2017,4,1,Saturday
2017-04-01,8,20.54,3.05,13.64,16.69,,1.58,101.55,138.69,16.1,85.18,72.32,1014.66,,2017,4,1,Saturday
2017-04-01,9,25.56,0.78,16.26,17.04,,2.59,120.51,164.22,18.12,80.57,210.82,1015.09,0.02,2017,4,1,Saturday
2017-04-01,10,27.88,0.92,19.6,20.53,,3.1,140.28,198.84,20.24,73.38,347.98,1014.91,0.02,2017,4,1,Saturday
2017-04-01,11,27.45,,22.56,21.56,,4.94,150.9,221.15,22.6,63.69,458.24,1014.25,0.02,2017,4,1,Saturday
2017-04-01,12,30.08,,15.6,6.04,,10.96,146.36,223.9,23.94,55.4,530.19,1013.41,0.02,2017,4,1,Saturday
2017-04-01,13,29.49,,10.3,3.23,,15.9,125.15,179.88,25.35,46.54,543.69,1012.58,0.03,2017,4,1,Saturday
2017-04-01,14,30.15,,10.23,3.1,,19.63,91.7,149.35,26.01,43.57,479.31,1011.57,,2017,4,1,Saturday
2017-04-01,15,28.01,,8.88,1.92,,20.19,79.51,157.98,26.23,41.97,342.17,1010.83,,2017,4,1,Saturday
2017-04-01,16,32.33,,20.04,12.06,,13.27,63.08,115.15,25.97,44.46,204.41,1010.79,0.02,2017,4,1,Saturday
2017-04-01,17,42.74,12.34,33.52,45.86,,4.99,67.16,149.28,24.53,48.67,74.62,1011.24,0.03,2017,4,1,Saturday
2017-04-01,18,60.4,,27.13,22.59,,6.48,104.86,229.87,22.83,55.26,11.15,1011.71,0.02,2017,4,1,Saturday
2017-04-01,19,57.98,,23.77,14.65,,5.56,131.24,258.33,21.71,59.56,8.22,1012.23,,2017,4,1,Saturday
2017-04-01,20,42.7,,27.04,23.45,,4.1,138.57,234.39,21.13,62.43,8.44,1012.94,,2017,4,1,Saturday
2017-04-01,21,10.1,,28.23,25.95,,4.14,125.28,212.86,20.45,65.39,8.14,1013.56,0.02,2017,4,1,Saturday
2017-04-01,22,2.91,,24.9,15.89,,4.88,134.37,208.08,19.59,70.2,8.22,1014.02,,2017,4,1,Saturday
2017-04-01,23,8.77,,21.08,10.47,,4.77,146.89,211.56,18.9,74.73,7.98,1014.19,,2017,4,1,Saturday
2017-04-01,0,9.94,,20.31,11.73,,4,175.28,231.28,18.26,77.84,8.25,1014.03,,2017,4,1,Saturday
2017-05-01,1,11.19,,19.42,9.51,,3.78,184.84,241.63,17.91,80.11,8.02,1013.61,,2017,5,1,Monday
2017-05-01,2,10.55,12.95,24.82,37.77,,3.31,180.34,230.67,17.37,82.31,8.21,1012.91,,2017,5,1,Monday
2017-05-01,3,12.33,27.61,22.01,49.62,,3.31,190.91,253.97,16.68,85.56,8.22,1012.58,,2017,5,1,Monday
2017-05-01,4,17.17,,16.39,10.17,,3.44,187.33,251.75,16.13,88.21,8.31,1012.29,,2017,5,1,Monday
2017-05-01,5,8.59,,13.68,5.59,,3.51,167.28,210.31,15.59,90.11,7.9,1011.92,0.02,2017,5,1,Monday
2017-05-01,6,2.81,,14.14,6.58,,3.46,175.95,220.72,15.45,91.8,7.95,1012.01,,2017,5,1,Monday
2017-05-01,7,7.83,0.76,18.71,19.46,,3.32,174.03,213.38,15.61,92.33,9.94,1012.58,,2017,5,1,Monday
2017-05-01,8,9.24,3.03,18.52,21.55,,3.48,175.09,226.64,15.77,92.51,36.04,1013.57,0.02,2017,5,1,Monday
2017-05-01,9,12.52,,11.55,6.94,,4.08,178.13,247.64,15.94,92.41,66.97,1014.62,0.02,2017,5,1,Monday
2017-05-01,10,16.17,,9.17,3.81,,4.6,181.87,234.62,16.42,91.59,107.79,1015.09,,2017,5,1,Monday
2017-05-01,11,10.96,,9.01,4.72,,5.43,176.24,223.92,17.48,90.07,197.19,1014.81,0.02,2017,5,1,Monday
2017-05-01,12,5.66,,6.52,0.68,,,184.09,255.13,19.12,82.17,419.62,1013.77,,2017,5,1,Monday
2017-05-01,13,15.61,,10.32,1.12,,,186.98,227.19,21.52,70.48,495.31,1012.59,,2017,5,1,Monday
2017-05-01,14,,,,,,10.39,185.74,266.97,22.79,66.51,449.98,1011.7,0.02,2017,5,1,Monday
2017-05-01,15,26.11,,,,,11.79,174,265.06,23.53,65.22,334.34,1011.07,0.02,2017,5,1,Monday
2017-05-01,16,35.2,,,,,11.49,,232.42,23.76,64.36,202.6,1010.54,,2017,5,1,Monday
2017-05-01,17,7.09,,9.12,0.26,,14.08,169.37,245.9,22.76,67.22,73.37,1010.39,,2017,5,1,Monday
2017-05-01,18,9.81,,16.41,3.82,,8.13,146,217,21.33,74.37,12.21,1010.65,,2017,5,1,Monday
2017-05-01,19,35.62,26.23,33.04,58.69,,2.02,177,266,20.29,79.57,7.65,1011.15,,2017,5,1,Monday
2017-05-01,20,41.68,4.32,27.94,32.26,,2,,,19.32,82.35,7.89,1011.91,0.02,2017,5,1,Monday
2017-05-01,21,24.95,,18.5,11.8,,2.3,263.4,361.88,18.34,85.5,7.87,1012.65,0.02,2017,5,1,Monday
2017-05-01,22,15.5,0.46,19.46,19.92,,1.6,240.83,314.86,17.78,87.25,8.04,1013.08,,2017,5,1,Monday
2017-05-01,23,15.12,6.56,22.03,28.6,,1.64,232.83,309.98,17.55,87.66,8.01,1013.1,0.02,2017,5,1,Monday
2017-05-01,0,22.33,19.52,23.82,43.34,,1.69,226.83,309.65,17.27,88.14,8.16,1012.99,0.02,2017,5,1,Monday
2017-06-01,1,8.27,1.95,18.32,20.27,,1.5,257.9,335.63,16.69,88.87,8.08,1012.84,,2017,6,1,Thursday
2017-06-01,2,9.89,,12.92,5.89,,1.67,216.6,278,16.15,89.8,7.95,1012.46,,2017,6,1,Thursday
2017-06-01,3,10.99,,12.02,5.51,,1.6,200.78,277.03,15.63,90.63,8.06,1011.91,0.02,2017,6,1,Thursday
2017-06-01,4,11.61,,10.73,3.54,,1.64,191.74,246.35,15.09,91.49,8.14,1011.6,,2017,6,1,Thursday
2017-06-01,5,17.77,2.09,11.31,13.41,,1.63,181.29,218.7,14.71,92.44,8.27,1011.8,,2017,6,1,Thursday
2017-06-01,6,16.78,30.13,11.35,41.47,,1.63,155.95,207.53,14.63,93.03,8.2,1012.33,,2017,6,1,Thursday
2017-06-01,7,14.36,,11.17,7.81,,1.7,191.68,269.98,14.46,93.35,10.35,1013.01,,2017,6,1,Thursday
2017-06-01,8,6.84,12.93,13.95,26.88,,1.62,140.29,185,14.64,93.59,49.59,1013.8,,2017,6,1,Thursday
2017-06-01,9,5.56,12.38,16.74,29.12,,1.76,151.31,185.71,15.07,93.32,128.55,1014.77,,2017,6,1,Thursday
2017-06-01,10,12.66,9.27,17.92,27.19,,2.03,163.42,217.33,16.5,91.95,269.46,1015.49,,2017,6,1,Thursday
2017-06-01,11,17.13,,15.09,13.76,,3.77,179.24,231.69,18.99,85.52,441.86,1015.12,0.02,2017,6,1,Thursday
2017-06-01,12,21.89,,15.17,8.32,,7.28,187.65,252.72,20.82,71,513.47,1014.25,0.02,2017,6,1,Thursday
2017-06-01,13,21.68,,9.22,1.14,,13.37,173.9,240.6,22.23,66.02,517.43,1013.13,0.03,2017,6,1,Thursday
2017-06-01,14,9.94,,11.85,3.51,,15.57,170.16,224.77,22.58,64.66,472.52,1012.27,0.02,2017,6,1,Thursday
2017-06-01,15,14.12,,12.64,6.38,,14.82,176,256.21,22.44,65.1,378.73,1011.62,0.02,2017,6,1,Thursday
2017-06-01,16,19.3,,5.99,,,14.41,,223,22.66,63.26,262.68,1011.41,,2017,6,1,Thursday
2017-06-01,17,24.19,,5.77,,,13.31,,,21.54,66.33,85.8,1011.46,,2017,6,1,Thursday
2017-06-01,18,5.22,,9.9,0.19,,9.27,125.84,187.89,19.53,75.45,11.59,1011.64,,2017,6,1,Thursday
2017-06-01,19,25.71,,11.78,2.48,,6.39,180.45,252.41,18.39,80,8,1012.1,0.03,2017,6,1,Thursday
2017-06-01,20,24.67,,17.22,11.89,,2.01,236.92,309.07,17.34,84.68,8.1,1012.48,,2017,6,1,Thursday
2017-06-01,21,19.75,,15.84,11.15,,2.09,232.7,310.35,16.66,87.33,7.98,1012.87,0.03,2017,6,1,Thursday
2017-06-01,22,22.53,,15.45,13.68,,1.82,182.1,240.94,16.15,88.86,8.3,1013.15,,2017,6,1,Thursday
2017-06-01,23,13.37,,13.71,9.14,,1.78,185.05,238.84,15.63,90.17,8.15,1013.16,0.02,2017,6,1,Thursday
2017-06-01,0,3.36,,12.66,8.32,,1.75,186.55,231.35,15.29,90.68,8.18,1013.07,,2017,6,1,Thursday
2017-07-01,1,14.89,1.47,12.7,14.17,,1.73,168.78,206.7,15.03,91.57,8.35,1012.72,,2017,7,1,Saturday
2017-07-01,2,7.6,38.44,13.77,52.22,,1.7,160.23,194.32,14.36,92.58,8.39,1012.36,,2017,7,1,Saturday
2017-07-01,3,11.57,0.78,13.64,14.42,,1.65,167.95,218.26,14.05,93.42,8.08,1011.86,,2017,7,1,Saturday
2017-07-01,4,16.62,,12.71,7.76,,1.83,126.78,144.95,14.1,93.91,8.34,1011.43,,2017,7,1,Saturday
2017-07-01,5,12.76,3.22,14.38,17.61,,1.65,118.1,143.07,14.07,94.34,8.11,1011.22,,2017,7,1,Saturday
2017-07-01,6,11.74,4.87,13.6,18.47,,1.8,121.76,145.86,14.02,94.65,8.32,1011.4,0.02,2017,7,1,Saturday
2017-07-01,7,7.91,,13.17,8.92,,1.84,113.05,139.86,13.98,94.95,10.18,1011.77,,2017,7,1,Saturday
2017-07-01,8,3.54,,11.33,5.39,,2.01,115.16,134.23,14.04,95.29,36.01,1012.68,,2017,7,1,Saturday
2017-07-01,9,9.2,6.15,12.2,18.35,,1.83,121.68,145.16,14.43,95.25,82.57,1013.58,,2017,7,1,Saturday
2017-07-01,10,11.41,13.25,16.14,29.4,,2.02,148.33,194.72,15.73,94.03,286.33,1013.85,0.02,2017,7,1,Saturday
2017-07-01,11,13.77,6.89,16.24,23.13,,3.76,161,225,17.64,91.76,466.8,1013.47,,2017,7,1,Saturday
2017-07-01,12,20.1,,16.46,11.37,,6.16,161,225,20.68,74.71,560.6,1012.39,,2017,7,1,Saturday
2017-07-01,13,15.84,,19,12.27,,9.16,,,23.17,59.89,585.87,1010.97,0.02,2017,7,1,Saturday
2017-07-01,14,23.25,,14.28,6.52,,15.02,148.33,212.4,24.99,51.99,522.53,1009.95,0.02,2017,7,1,Saturday
2017-07-01,15,15.43,,8.27,5.71,,20.43,120.3,184.98,25.89,41.42,418.3,1009.26,,2017,7,1,Saturday
2017-07-01,16,14.69,,8.4,3.88,,24.03,54.6,100.65,25.37,44.7,222.99,1008.95,0.03,2017,7,1,Saturday
2017-07-01,17,13.37,,7.57,,,21.73,78.24,128.72,24.34,49.78,76.86,1009.03,,2017,7,1,Saturday
2017-07-01,18,28.18,,21.09,15.62,,8.83,87.6,160.74,22.48,52.72,12.2,1009.46,,2017,7,1,Saturday
2017-07-01,19,36.96,91.93,42.61,134.54,,2.41,114.15,241.42,21.22,64.33,8.52,1010.12,,2017,7,1,Saturday
2017-07-01,20,32.2,111.09,39.27,150.36,,2.15,236.34,549.07,20.47,68.64,8.59,1010.9,,2017,7,1,Saturday
2017-07-01,21,52.53,17.81,31.1,48.91,,1.85,205.68,420.19,19.55,71.52,8.29,1011.49,,2017,7,1,Saturday
2017-07-01,22,47.89,14.65,28.43,43.09,,1.87,190.33,285.86,18.69,75.38,8.25,1012.06,,2017,7,1,Saturday
2017-07-01,23,26.28,8.39,27.22,35.61,,1.77,163.93,237.81,17.93,79.3,8.13,1012.14,,2017,7,1,Saturday
2017-07-01,0,24.64,,25.44,21.86,,2.1,160.85,229.58,17.58,80.8,8.15,1012.18,,2017,7,1,Saturday
2017-04-02,1,7.46,,18.17,5.63,,10.63,,247.83,18.16,86.71,8.08,1015.13,,2017,4,2,Sunday
2017-04-02,2,13.95,,22.92,18.32,,10.03,,242.81,17.9,87.8,8.18,1014.56,,2017,4,2,Sunday
2017-04-02,3,14.73,19.36,25.78,45.14,,10.21,,270.19,17.6,88.7,8.09,1014.07,0.02,2017,4,2,Sunday
2017-04-02,4,14.25,16.12,24.78,40.9,,10.43,,275.86,17.33,89.27,8.09,1013.7,,2017,4,2,Sunday
2017-04-02,5,19.85,12.63,24.69,37.32,,11.2,,235.69,17.19,89,8.14,1013.49,,2017,4,2,Sunday
2017-04-02,6,18.68,15.86,23.28,39.14,,12.1,,222.81,16.61,89.46,8.32,1014.14,,2017,4,2,Sunday
2017-04-02,7,15.11,,22.28,21.32,,12.98,,213.59,16.43,90.3,13.73,1014.49,,2017,4,2,Sunday
2017-04-02,8,14.37,,18.63,18.46,,13.93,,202.28,17.12,89.88,84.87,1014.88,,2017,4,2,Sunday
2017-04-02,9,9.8,4.68,24.83,29.5,,14.06,,248.22,19.7,82.03,229.37,1015.24,0.03,2017,4,2,Sunday
2017-04-02,10,21.5,,23.72,21.43,,14.76,,290.81,22.17,69.16,355.56,1015.65,,2017,4,2,Sunday
2017-04-02,11,35.21,,29.27,27.9,,15.46,,284.56,24.68,58.72,430.1,1015.22,,2017,4,2,Sunday
2017-04-02,12,27.54,,20.05,9.35,,23.19,,304.39,26.53,46.67,446.48,1014.29,0.03,2017,4,2,Sunday
2017-04-02,13,24.08,,9.29,,,32,,316.28,27.92,38.67,484.49,1013.07,0.02,2017,4,2,Sunday
2017-04-02,14,26.48,,6.39,0.18,,35.85,,253.2,28.27,37.37,439,1011.9,0.02,2017,4,2,Sunday
2017-04-02,15,23.07,,2.23,0.15,,38.66,,162.58,,,380.27,1011.08,,2017,4,2,Sunday
2017-04-02,16,22.63,,3.77,,,42.19,,115.21,29.35,33.19,260.33,1010.95,,2017,4,2,Sunday
2017-04-02,17,9.69,,9.09,0.24,,38.87,,124.93,28.23,37.59,92.67,1011.2,,2017,4,2,Sunday
2017-04-02,18,3.03,,20.32,8.12,,25.67,,165.86,26.61,45.28,19.58,1011.83,,2017,4,2,Sunday
2017-04-02,19,15.88,,38.83,37.97,,17.41,,246.93,25.4,50.73,8.14,1012.39,,2017,4,2,Sunday
2017-04-02,20,22.47,27.55,41.13,68.68,,19.99,,378.11,24.34,57.03,8.2,1013.4,,2017,4,2,Sunday
2017-04-02,21,33.06,45.36,38.65,84.01,,30.49,,731.65,24.15,56.24,8.34,1014.1,,2017,4,2,Sunday
2017-04-02,22,26.64,59.72,34.85,94.58,,39.05,,585.99,23.45,57.75,8.1,1014.12,,2017,4,2,Sunday
2017-04-02,23,13.86,69.4,30.43,99.83,,43.33,,347.07,22.57,62.88,7.89,1013.9,,2017,4,2,Sunday
2017-04-02,0,26.3,166.65,31.92,198.57,,51.77,,445.07,21.31,69.8,7.88,1014.08,,2017,4,2,Sunday
2017-05-02,1,25.31,109.09,25.49,134.58,,60.3,,528.59,20.96,70.66,8.22,1014,,2017,5,2,Tuesday
2017-05-02,2,27.94,46.31,22.52,68.83,,75.05,,374.24,20.44,72.43,8.07,1013.55,,2017,5,2,Tuesday
2017-05-02,3,30.61,28.3,21.39,49.69,,88.45,,248.48,19.8,75.54,8.02,1012.89,,2017,5,2,Tuesday
2017-05-02,4,23.95,15.4,21.87,37.27,,92.75,,225.48,19.48,75.66,8.24,1012.55,,2017,5,2,Tuesday
2017-05-02,5,21.36,10.33,20.53,30.86,,98.2,,185.2,19.37,75.25,8.16,1012.48,,2017,5,2,Tuesday
2017-05-02,6,8.42,,18.94,12.89,,94.31,,164.52,19.72,71.21,7.58,1012.84,0.02,2017,5,2,Tuesday
2017-05-02,7,10.41,,19.72,11.19,,86.85,,179.45,19.6,72.5,12.72,1013.38,0.02,2017,5,2,Tuesday
2017-05-02,8,20.73,1.85,24.67,26.52,,87.77,,196.42,20.64,69.34,102.61,1014.02,0.02,2017,5,2,Tuesday
2017-05-02,9,,,,,,,,,,,,,,2017,5,2,Tuesday
2017-05-02,10,37.93,,20.74,12.65,,79.15,,,26.19,43.78,399.3,1014.93,0.02,2017,5,2,Tuesday
2017-05-02,11,25.63,,14.44,4.02,,42.55,,196,28.01,35.83,475.53,1014.79,0.04,2017,5,2,Tuesday
2017-05-02,12,14.22,,5.02,,,32.27,,152.55,29.5,29.5,510.15,1013.98,0.02,2017,5,2,Tuesday
2017-05-02,13,20.4,,7.13,,,37.3,15,97.36,30.66,28,506.01,1012.72,,2017,5,2,Tuesday
2017-05-02,14,17.59,,6.36,0.07,,42.77,30.67,171.39,31.22,27.84,456.29,1011.59,,2017,5,2,Tuesday
2017-05-02,15,,,,,,,,,,,,,,2017,5,2,Tuesday
2017-05-02,16,11.36,,14.75,3.5,,26.51,,,30.79,27.01,301.94,1010.59,0.04,2017,5,2,Tuesday
2017-05-02,17,19.32,,23.86,15.76,,20.5,,139,30.24,29.11,153.92,1010.19,0.02,2017,5,2,Tuesday
2017-05-02,18,25.21,7.88,35.5,43.38,,13.15,15.72,149.14,28.63,33.9,32.3,1010.17,,2017,5,2,Tuesday
2017-05-02,19,28.76,111.89,41.36,153.26,,12.45,48.45,293.73,26.62,40.94,8.38,1010.54,,2017,5,2,Tuesday
2017-05-02,20,28.02,107.38,40.67,148.06,,15.7,112.94,538.16,25.08,49.55,8.26,1011.04,,2017,5,2,Tuesday
2017-05-02,21,46.31,238.87,45.71,284.58,,18.72,150.35,719.52,24.83,49.83,8.38,1011.6,,2017,5,2,Tuesday
2017-05-02,22,46.84,285.35,46.3,331.65,,27.68,251.05,751.53,23.96,53.42,8.33,1011.99,,2017,5,2,Tuesday
2017-05-02,23,84.28,121.27,39.59,160.86,,40.49,185.93,804.65,23.94,54.18,8.33,1012.13,,2017,5,2,Tuesday
2017-05-02,0,52.45,93.2,35.58,128.78,,48,178.15,523.33,23.51,54.13,8.31,1012.18,,2017,5,2,Tuesday
2017-06-02,1,39.45,112.34,32.41,144.75,,53.8,134.39,519.7,22.55,59.06,8.19,1011.82,,2017,6,2,Friday
2017-06-02,2,7.41,186.6,24.8,211.4,,52.88,139.4,484.95,21.01,68.69,8.62,1011.48,0.02,2017,6,2,Friday
2017-06-02,3,22.95,152.43,17.18,169.61,,53.9,138.15,868.88,20.1,73.01,8.32,1010.93,,2017,6,2,Friday
2017-06-02,4,34.28,246.16,19.99,266.15,,63.09,158.34,573.31,19.53,74.63,8.17,1010.73,,2017,6,2,Friday
2017-06-02,5,36.2,205.95,17.1,223.06,,75.06,167.4,645.53,19.43,76.4,8.35,1010.52,,2017,6,2,Friday
2017-06-02,6,56.88,346.49,21.77,368.26,,96.41,152.28,431.28,19.54,77,8.39,1010.71,,2017,6,2,Friday
2017-06-02,7,47.7,380.98,25.73,,,,194.45,573,19,81.98,11.52,1011.16,,2017,6,2,Friday
2017-06-02,8,44.71,398.75,36.13,,,,245.93,816.18,20.71,77.41,77.05,1011.88,,2017,6,2,Friday
2017-06-02,9,46.27,149.23,36.1,185.34,,,221.34,,22.47,68.79,197.57,1012.7,0.02,2017,6,2,Friday
2017-06-02,10,82.59,107.53,54.95,162.48,,,219,705,23.35,67.77,279.43,1013.59,,2017,6,2,Friday
2017-06-02,11,141.39,61.63,67.98,129.62,,86.23,376.15,,26.22,58.18,318.61,1013.52,,2017,6,2,Friday
2017-06-02,12,47.34,,30.72,29.51,,9.82,343.73,,28.59,39.58,347.14,1012.57,,2017,6,2,Friday
2017-06-02,13,28.85,,11.56,2.77,,22.3,74.69,,29.75,32.68,401.22,1011.16,,2017,6,2,Friday
2017-06-02,14,41.26,,20.69,10.61,,21.01,48.88,,30.13,30.38,417.52,1009.75,0.03,2017,6,2,Friday
2017-06-02,15,27.21,,20.82,11.18,,21.18,22.25,134.51,29.99,28.97,349.39,1008.98,0.02,2017,6,2,Friday
2017-06-02,16,11.79,,27.18,19.18,,15.54,35.62,133.08,29.8,29.72,226.02,1008.54,0.02,2017,6,2,Friday
2017-06-02,17,21.76,,32.99,26.09,,12.71,20.88,151.05,28.89,33.89,99.89,1008.28,0.02,2017,6,2,Friday
2017-06-02,18,29,23.5,44.46,67.97,,5.07,45.63,195.68,27.2,40.9,18.9,1008.42,,2017,6,2,Friday
2017-06-02,19,44.32,76.23,45.37,121.61,,5.23,83.5,370.95,25.81,46.52,8.34,1009.03,,2017,6,2,Friday
2017-06-02,20,50.49,153.01,50.01,203.02,,6.59,127.51,468.14,24.91,49.74,8.62,1009.78,,2017,6,2,Friday
2017-06-02,21,23.14,131.44,44.75,176.19,,7.37,161.75,553.42,24.21,54,8.4,1010.47,,2017,6,2,Friday
2017-06-02,22,28.07,104.92,42.59,147.51,,8.19,141.94,541.09,23.43,56.64,8.34,1010.9,,2017,6,2,Friday
2017-06-02,23,44.26,51.5,34.82,86.31,,9.36,118.4,468.97,22.41,60.96,8.35,1011.3,,2017,6,2,Friday
2017-06-02,0,65.34,41.97,31.65,73.62,,10.76,140.75,388.75,21.9,62.3,8.43,1011.08,,2017,6,2,Friday
2017-07-02,1,62.15,23.54,27.23,50.77,,16.63,127.11,392.38,21.93,63.18,8.33,1010.99,,2017,7,2,Sunday
2017-07-02,2,42.17,13.42,21.57,34.99,,25.07,46.06,270.52,21.45,65.44,8.5,1010.59,,2017,7,2,Sunday
2017-07-02,3,33.71,12.88,15.99,28.87,,28.84,89.34,165,20.4,72.49,8.15,1010.17,0.02,2017,7,2,Sunday
2017-07-02,4,30.18,31.35,16.86,48.21,,32.62,64.28,169.51,19.52,77.76,8.57,1009.92,,2017,7,2,Sunday
2017-07-02,5,10.73,40.66,14.27,54.92,,29.27,67.88,206.27,19.03,80.83,8.42,1009.92,,2017,7,2,Sunday
2017-07-02,6,31.81,30.75,12.15,42.9,,29.09,124.25,233.29,18.63,83.3,8.44,1010.44,,2017,7,2,Sunday
2017-07-02,7,51.04,32.59,15.05,47.64,,32.61,84.55,212.19,18.57,85.31,13.07,1011.1,,2017,7,2,Sunday
2017-07-02,8,59.14,29.35,14.65,44,,47.15,86.5,246.81,19.04,84.28,74.32,1011.88,,2017,7,2,Sunday
2017-07-02,9,88.38,2.06,12.04,14.43,,94.46,76,303,20.67,79.82,209.69,1012.57,0.02,2017,7,2,Sunday
2017-07-02,10,93.19,,14.47,11.07,,,,,22.77,69.68,308.44,1013.12,0.02,2017,7,2,Sunday
2017-07-02,11,82.37,,15.01,5.47,,93.46,75.38,299.76,25.44,57.05,382.12,1013.08,0.02,2017,7,2,Sunday
2017-07-02,12,16.52,,10.86,0.86,,21.5,85,277.02,27.1,43.42,441.61,1012.23,,2017,7,2,Sunday
2017-07-02,13,19.44,,11.72,0.9,,27.85,,168.27,28.35,39.37,446,1011.39,0.03,2017,7,2,Sunday
2017-07-02,14,22.3,,10.82,,,32.21,86.38,165.93,28.95,36.85,431.01,1010.36,0.02,2017,7,2,Sunday
2017-07-02,15,27.57,,15.4,4.31,,32.55,88.76,186.02,29.44,34.64,341.09,1009.67,0.02,2017,7,2,Sunday
2017-07-02,16,12.94,,19.2,7.48,,28.65,85.82,178.27,29.22,32.74,230.21,1009.18,,2017,7,2,Sunday
2017-07-02,17,32.89,,35.97,32.81,,12.76,79.88,179.1,28.64,33.87,104.84,1009.19,,2017,7,2,Sunday
2017-07-02,18,47.31,39.32,42.52,81.84,,4.14,99.63,250.8,26.78,39.57,21.03,1009.74,,2017,7,2,Sunday
2017-07-02,19,80.49,41.88,46.03,87.91,,3.9,151.23,455.64,25.46,45.6,8.28,1010.28,,2017,7,2,Sunday
2017-07-02,20,57.09,,36.63,30.9,,5.17,191,473.25,24.21,52.17,8.17,1011.13,,2017,7,2,Sunday
2017-07-02,21,29.62,,25.73,14.73,,9.43,193.13,355.05,23.16,57.31,8.07,1012,,2017,7,2,Sunday
2017-07-02,22,21.13,,26.66,15.34,,7.15,154.38,266.99,22.52,59.11,8.08,1012.67,,2017,7,2,Sunday
2017-07-02,23,27.79,,32.9,26.23,,4.77,136,217.18,22.42,58.59,8.21,1012.83,,2017,7,2,Sunday
2017-07-02,0,20.07,18.78,39.33,58.11,,4.09,141.35,238.56,22.09,59.36,8.09,1012.52,,2017,7,2,Sunday
2017-04-03,1,4.06,4.23,13.51,17.73,,,72.02,155.81,24.67,75.74,8.07,1007.27,0.03,2017,4,3,Monday
2017-04-03,2,1.45,,9.56,5.21,,,72.63,148.33,23.83,76.6,8.01,1006.8,0.02,2017,4,3,Monday
2017-04-03,3,6.78,,8.28,2.4,,4.89,60.81,126.44,23.57,78.32,7.92,1006.34,0.02,2017,4,3,Monday
2017-04-03,4,9.24,,6.9,1.91,,,55.22,107.06,23.04,81.84,7.86,1006.29,,2017,4,3,Monday
2017-04-03,5,13.38,13.06,10.96,24.26,,,62.68,111,22.45,84.61,8.16,1007.04,,2017,4,3,Monday
2017-04-03,6,15.82,5.11,10.82,15.94,,,93.82,180.36,22.39,82.93,7.97,1007.3,0.02,2017,4,3,Monday
2017-04-03,7,16.86,,10.15,10.03,,,87.88,157.61,22.82,79.04,30.01,1007.41,,2017,4,3,Monday
2017-04-03,8,18.91,0.1,10.75,10.85,,,84.06,144.33,23.16,79.29,84.79,1008.13,0.03,2017,4,3,Monday
2017-04-03,9,14.03,1.41,9.4,10.86,,,86.12,156.33,23.09,81.85,118.41,1009.51,,2017,4,3,Monday
2017-04-03,10,12.42,10.7,11.56,22.27,,,90.03,168.73,23.39,81.99,140.19,1010.75,0.03,2017,4,3,Monday
2017-04-03,11,18.55,,10.2,7.96,,,91.28,199.69,24.82,75.25,361.26,1011.09,0.04,2017,4,3,Monday
2017-04-03,12,21.05,,9.71,0.77,,,100.09,191.17,26.33,66.78,360.48,1010.26,0.02,2017,4,3,Monday
2017-04-03,13,29.04,,9.04,2.78,,43.88,103,267,28.59,46.42,678.94,1009.33,0.03,2017,4,3,Monday
2017-04-03,14,21.87,,4.75,,,,,,29.65,35.55,339.98,1008.52,,2017,4,3,Monday
2017-04-03,15,24.2,,5.24,0.19,,,81.78,152.33,30.33,30.89,330.12,1007.92,,2017,4,3,Monday
2017-04-03,16,20.94,,6.69,,,,41.44,87.98,30.16,31.19,268.5,1007.24,0.03,2017,4,3,Monday
2017-04-03,17,1.9,,7.48,,,,56,126,29.74,32.01,123.88,1006.85,,2017,4,3,Monday
2017-04-03,18,,,24.28,12.79,,27.42,56,126,28.33,41.75,32.41,1007.18,,2017,4,3,Monday
2017-04-03,19,10.23,,35.7,28.3,,3.58,,,27.39,55.08,8.11,1007.08,,2017,4,3,Monday
2017-04-03,20,17.9,,28.16,16.98,,,128.8,286.58,26.71,60.16,8.05,1007.5,,2017,4,3,Monday
2017-04-03,21,33.79,,22.02,10.68,,,120.33,226.18,26.5,59.18,8.09,1007.76,0.02,2017,4,3,Monday
2017-04-03,22,29.91,,24.59,16.04,,,97.8,194.03,26.18,56.8,8.04,1007.45,0.03,2017,4,3,Monday
